"age","edu","se"
0,0,NA
1,0,NA
2,0,NA
3,0.376746306259108,NA
4,0.916115260624197,NA
5,1.45548421498929,NA
6,1.99485316935438,NA
7,2.53422212371947,NA
8,3.07359107808456,NA
9,3.61296003244965,NA
10,4.15232898681474,NA
11,4.69169794117983,NA
12,5.23106689554492,NA
13,5.77043584991001,NA
14,6.3098048042751,NA
50,7.79063167270098,NA
51,7.79063167270098,NA
52,7.79063167270098,NA
53,7.79063167270098,NA
54,7.79063167270098,NA
55,7.79063167270098,NA
56,7.79063167270098,NA
57,7.79063167270098,NA
58,7.79063167270098,NA
59,7.79063167270098,NA
60,7.79063167270098,NA
61,7.79063167270098,NA
62,7.79063167270098,NA
63,7.79063167270098,NA
64,7.79063167270098,NA
65,7.79063167270098,NA
66,7.79063167270098,NA
67,7.79063167270098,NA
68,7.79063167270098,NA
69,7.79063167270098,NA
70,7.79063167270098,NA
71,7.79063167270098,NA
72,7.79063167270098,NA
73,7.79063167270098,NA
74,7.79063167270098,NA
75,7.79063167270098,NA
76,7.79063167270098,NA
77,7.79063167270098,NA
78,7.79063167270098,NA
79,7.79063167270098,NA
80,7.79063167270098,NA
81,7.79063167270098,NA
82,7.79063167270098,NA
83,7.79063167270098,NA
84,7.79063167270098,NA
85,7.79063167270098,NA
86,7.79063167270098,NA
87,7.79063167270098,NA
88,7.79063167270098,NA
89,7.79063167270098,NA
90,7.79063167270098,NA
91,7.79063167270098,NA
92,7.79063167270098,NA
93,7.79063167270098,NA
94,7.79063167270098,NA
95,7.79063167270098,NA
96,7.79063167270098,NA
97,7.79063167270098,NA
98,7.79063167270098,NA
99,7.79063167270098,NA
15,6.84917375864019,0.045194572399657
16,7.18238311940494,0.0441459743557175
17,7.75716885312438,0.0524576123356699
18,8.19887814678082,0.0719000411330787
19,9.00664957610055,0.0971273743948934
20,9.30235506717448,0.11716333012124
21,9.86958980182434,0.11618210775412
22,9.88594745310165,0.132722416519908
23,10.4917610589007,0.20764210801911
24,10.1813766990408,0.16254107451812
25,9.8643762603436,0.165384101488842
26,10.0531261990521,0.188335106873838
27,9.86670531414913,0.192062254055554
28,9.81357159580625,0.175074223060755
29,9.36051287911685,0.18277494579715
30,8.81821315136091,0.213151589416342
31,9.3832394804693,0.214972946409135
32,8.72960949369075,0.171490111869772
33,9.10236367975249,0.217559230550205
34,8.35952932526058,0.168199895202773
35,8.20660786855778,0.179058439093654
36,8.29732407468374,0.201615347122611
37,8.01176544319482,0.154516687328975
38,8.03834135088668,0.215095620659837
39,8.59385645124305,0.22423589709996
40,8.33104082634961,0.261571551979791
41,8.94829930539158,0.238545731065486
42,8.33557726067812,0.199351840497577
43,8.18379102199248,0.180419045287614
44,7.50231958623106,0.19548083460999
45,8.07150928968659,0.237537382605789
46,7.83341492564525,0.163954397735065
47,7.7191971754719,0.196217405087081
48,8.14479217098569,0.293409070202133
49,7.4725568881854,0.271325132881809
